puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
0,./mnist_nonograms\mnist_puzzle_0.json,4,32,17.35391640663147,10,True,./classic_stimulated_defined_Images\puzzle_0_comparison.png,./classic_stimulated_defined_JSONs\puzzle_0_refined.json
1,./mnist_nonograms\mnist_puzzle_1.json,2,15,7.377243995666504,5,True,./classic_stimulated_defined_Images\puzzle_1_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1_refined.json
1009,./mnist_nonograms\mnist_puzzle_1009.json,4,83,32.07829189300537,10,True,./classic_stimulated_defined_Images\puzzle_1009_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1009_refined.json
1010,./mnist_nonograms\mnist_puzzle_1010.json,2,100,121.78988718986511,35,False,./classic_stimulated_defined_Images\puzzle_1010_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1010_refined.json
1016,./mnist_nonograms\mnist_puzzle_1016.json,2,18,5.074466943740845,4,True,./classic_stimulated_defined_Images\puzzle_1016_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1016_refined.json
1018,./mnist_nonograms\mnist_puzzle_1018.json,2,12,1.762136459350586,2,True,./classic_stimulated_defined_Images\puzzle_1018_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1018_refined.json
1023,./mnist_nonograms\mnist_puzzle_1023.json,2,45,53.48092436790466,14,True,./classic_stimulated_defined_Images\puzzle_1023_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1023_refined.json
1027,./mnist_nonograms\mnist_puzzle_1027.json,2,100,78.33596849441528,28,False,./classic_stimulated_defined_Images\puzzle_1027_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1027_refined.json
103,./mnist_nonograms\mnist_puzzle_103.json,2,7,3.192014694213867,2,True,./classic_stimulated_defined_Images\puzzle_103_comparison.png,./classic_stimulated_defined_JSONs\puzzle_103_refined.json
1030,./mnist_nonograms\mnist_puzzle_1030.json,2,51,24.25692915916443,9,True,./classic_stimulated_defined_Images\puzzle_1030_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1030_refined.json
1038,./mnist_nonograms\mnist_puzzle_1038.json,2,7,6.495266914367676,3,True,./classic_stimulated_defined_Images\puzzle_1038_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1038_refined.json
1042,./mnist_nonograms\mnist_puzzle_1042.json,2,74,28.244544744491577,14,True,./classic_stimulated_defined_Images\puzzle_1042_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1042_refined.json
106,./mnist_nonograms\mnist_puzzle_106.json,2,1,1.8920948505401611,1,True,./classic_stimulated_defined_Images\puzzle_106_comparison.png,./classic_stimulated_defined_JSONs\puzzle_106_refined.json
1072,./mnist_nonograms\mnist_puzzle_1072.json,1000,100,59.555031538009644,9,False,./classic_stimulated_defined_Images\puzzle_1072_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1072_refined.json
1073,./mnist_nonograms\mnist_puzzle_1073.json,4,67,38.19875979423523,14,True,./classic_stimulated_defined_Images\puzzle_1073_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1073_refined.json
1080,./mnist_nonograms\mnist_puzzle_1080.json,2,27,17.604877471923828,7,True,./classic_stimulated_defined_Images\puzzle_1080_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1080_refined.json
1082,./mnist_nonograms\mnist_puzzle_1082.json,2,100,18.087486743927002,8,False,./classic_stimulated_defined_Images\puzzle_1082_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1082_refined.json
1101,./mnist_nonograms\mnist_puzzle_1101.json,2,96,101.39310240745544,35,True,./classic_stimulated_defined_Images\puzzle_1101_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1101_refined.json
1108,./mnist_nonograms\mnist_puzzle_1108.json,3,100,79.0190417766571,21,False,./classic_stimulated_defined_Images\puzzle_1108_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1108_refined.json
111,./mnist_nonograms\mnist_puzzle_111.json,2,4,2.9566879272460938,2,True,./classic_stimulated_defined_Images\puzzle_111_comparison.png,./classic_stimulated_defined_JSONs\puzzle_111_refined.json
1117,./mnist_nonograms\mnist_puzzle_1117.json,2,99,97.3647186756134,30,True,./classic_stimulated_defined_Images\puzzle_1117_comparison.png,./classic_stimulated_defined_JSONs\puzzle_1117_refined.json
